%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commands0.command1,field.commands0.command2,field.commands0.setpoint1,field.commands0.setpoint2,field.commands0.limit1_p,field.commands0.limit1_n,field.commands0.limit2_p,field.commands0.limit2_n,field.commands0.timestamp,field.commands1.command1,field.commands1.command2,field.commands1.setpoint1,field.commands1.setpoint2,field.commands1.limit1_p,field.commands1.limit1_n,field.commands1.limit2_p,field.commands1.limit2_n,field.commands1.timestamp,field.commands2.command1,field.commands2.command2,field.commands2.setpoint1,field.commands2.setpoint2,field.commands2.limit1_p,field.commands2.limit1_n,field.commands2.limit2_p,field.commands2.limit2_n,field.commands2.timestamp,field.commands3.command1,field.commands3.command2,field.commands3.setpoint1,field.commands3.setpoint2,field.commands3.limit1_p,field.commands3.limit1_n,field.commands3.limit2_p,field.commands3.limit2_n,field.commands3.timestamp,field.sensors0.status1,field.sensors0.status2,field.sensors0.sensor_ts,field.sensors0.setpoint_ts,field.sensors0.encoder_1,field.sensors0.velocity_1,field.sensors0.current_1_d,field.sensors0.current_1_q,field.sensors0.current_1_u,field.sensors0.current_1_v,field.sensors0.current_1_w,field.sensors0.voltage_1,field.sensors0.voltage_1_u,field.sensors0.voltage_1_v,field.sensors0.voltage_1_w,field.sensors0.temperature_1,field.sensors0.encoder_2,field.sensors0.velocity_2,field.sensors0.current_2_d,field.sensors0.current_2_q,field.sensors0.current_2_u,field.sensors0.current_2_v,field.sensors0.current_2_w,field.sensors0.voltage_2,field.sensors0.voltage_2_u,field.sensors0.voltage_2_v,field.sensors0.voltage_2_w,field.sensors0.temperature_2,field.sensors0.encoder_pivot,field.sensors0.velocity_pivot,field.sensors0.voltage_bus,field.sensors0.imu_ts,field.sensors0.accel_x,field.sensors0.accel_y,field.sensors0.accel_z,field.sensors0.gyro_x,field.sensors0.gyro_y,field.sensors0.gyro_z,field.sensors0.temperature_imu,field.sensors0.pressure,field.sensors1.status1,field.sensors1.status2,field.sensors1.sensor_ts,field.sensors1.setpoint_ts,field.sensors1.encoder_1,field.sensors1.velocity_1,field.sensors1.current_1_d,field.sensors1.current_1_q,field.sensors1.current_1_u,field.sensors1.current_1_v,field.sensors1.current_1_w,field.sensors1.voltage_1,field.sensors1.voltage_1_u,field.sensors1.voltage_1_v,field.sensors1.voltage_1_w,field.sensors1.temperature_1,field.sensors1.encoder_2,field.sensors1.velocity_2,field.sensors1.current_2_d,field.sensors1.current_2_q,field.sensors1.current_2_u,field.sensors1.current_2_v,field.sensors1.current_2_w,field.sensors1.voltage_2,field.sensors1.voltage_2_u,field.sensors1.voltage_2_v,field.sensors1.voltage_2_w,field.sensors1.temperature_2,field.sensors1.encoder_pivot,field.sensors1.velocity_pivot,field.sensors1.voltage_bus,field.sensors1.imu_ts,field.sensors1.accel_x,field.sensors1.accel_y,field.sensors1.accel_z,field.sensors1.gyro_x,field.sensors1.gyro_y,field.sensors1.gyro_z,field.sensors1.temperature_imu,field.sensors1.pressure,field.sensors2.status1,field.sensors2.status2,field.sensors2.sensor_ts,field.sensors2.setpoint_ts,field.sensors2.encoder_1,field.sensors2.velocity_1,field.sensors2.current_1_d,field.sensors2.current_1_q,field.sensors2.current_1_u,field.sensors2.current_1_v,field.sensors2.current_1_w,field.sensors2.voltage_1,field.sensors2.voltage_1_u,field.sensors2.voltage_1_v,field.sensors2.voltage_1_w,field.sensors2.temperature_1,field.sensors2.encoder_2,field.sensors2.velocity_2,field.sensors2.current_2_d,field.sensors2.current_2_q,field.sensors2.current_2_u,field.sensors2.current_2_v,field.sensors2.current_2_w,field.sensors2.voltage_2,field.sensors2.voltage_2_u,field.sensors2.voltage_2_v,field.sensors2.voltage_2_w,field.sensors2.temperature_2,field.sensors2.encoder_pivot,field.sensors2.velocity_pivot,field.sensors2.voltage_bus,field.sensors2.imu_ts,field.sensors2.accel_x,field.sensors2.accel_y,field.sensors2.accel_z,field.sensors2.gyro_x,field.sensors2.gyro_y,field.sensors2.gyro_z,field.sensors2.temperature_imu,field.sensors2.pressure,field.sensors3.status1,field.sensors3.status2,field.sensors3.sensor_ts,field.sensors3.setpoint_ts,field.sensors3.encoder_1,field.sensors3.velocity_1,field.sensors3.current_1_d,field.sensors3.current_1_q,field.sensors3.current_1_u,field.sensors3.current_1_v,field.sensors3.current_1_w,field.sensors3.voltage_1,field.sensors3.voltage_1_u,field.sensors3.voltage_1_v,field.sensors3.voltage_1_w,field.sensors3.temperature_1,field.sensors3.encoder_2,field.sensors3.velocity_2,field.sensors3.current_2_d,field.sensors3.current_2_q,field.sensors3.current_2_u,field.sensors3.current_2_v,field.sensors3.current_2_w,field.sensors3.voltage_2,field.sensors3.voltage_2_u,field.sensors3.voltage_2_v,field.sensors3.voltage_2_w,field.sensors3.temperature_2,field.sensors3.encoder_pivot,field.sensors3.velocity_pivot,field.sensors3.voltage_bus,field.sensors3.imu_ts,field.sensors3.accel_x,field.sensors3.accel_y,field.sensors3.accel_z,field.sensors3.gyro_x,field.sensors3.gyro_y,field.sensors3.gyro_z,field.sensors3.temperature_imu,field.sensors3.pressure,field.working_count
1.54298396944528E+018,14929,1.54298396944488E+018,,3,0,0.321806252,-0.2338947952,10,-10,10,-10,0,3,0,0.2504818141,-0.3090566397,10,-10,10,-10,0,3,0,0.3211965263,-0.3158524036,10,-10,10,-10,0,3,0,0.1955739409,-0.4156244397,10,-10,10,-10,0,3,2051,24767308720,24766633440,1.8355016708,-0.0041522901,-0.0587765016,0.3307531774,0.0966796875,0.193359375,-0.064453125,0.05052156,0.0238250811,0.0266692936,-0.0504943728,0,3.6408450604,0.005021893,0.0877443254,-0.1895234883,-0.0322265625,0.064453125,0.2578125,-0.042464789,-0.0417307019,0.0134720542,0.0282586478,0,6.0799379349,0.0008731416,22.3132572174,24765778800,0.3544628918,9.8962211609,0,-0.011717909,0.0617853403,0.070307456,36.5,1009.24761963,3,2051,24767207960,24766527560,1.2516746521,-0.0024365485,-0.0924056694,0.269198209,-0.1611328125,0.12890625,-0.2578125,0.0231498722,0.003380304,0.018237479,-0.0216177814,0,1.1673249006,0.0017487489,0.0050182808,-0.1391423941,-0.193359375,-0.12890625,0.2900390625,-0.0355691053,-0.0301880836,-0.001551047,0.0317391306,0,6.0774860382,0.0004391189,22.4483394623,24765778720,0.2299218774,10.4039649963,-0.0958007872,0.0639158636,0.0010652645,-0.0159789659,37.5,1009.49682617,3,2051,24767458000,24766748720,5.5346798897,-0.0035112093,-0.1151866317,0.3971716464,-0.0322265625,-0.2578125,-0.6123046875,0.0517156869,0.0488147289,-0.0095533514,-0.0392613783,0,1.7509741783,0.0196104143,-0.0207986571,-0.3870502412,-0.4833984375,-0.064453125,0.12890625,-0.044228442,-0.0418438651,0.0076993583,0.0341445059,0,6.1364359856,0.0015744538,22.5465812683,24765778760,0.1628613323,9.9632816315,-0.2299218774,-0.0255663469,0.0106526446,0.0223705545,39,1008.8381958,3,2051,24767508720,24766805360,0.614503026,0.0093853716,0.0009564259,0.1841850132,0.0966796875,0.193359375,-0.064453125,0.0361974724,0.010982058,0.0248356294,-0.0358176865,0,0.5396569967,-0.0037523375,-0.0282096807,-0.5032852292,-0.2900390625,-0.0966796875,0.451171875,-0.0518510602,-0.040346887,-0.0080310777,0.0483779646,0,0.019374935,-0.0048371088,22.497461319,24765778720,0.2490820438,10.2602643967,-0.2203418016,-0.0010652645,-0.0585895441,-0.0138484379,40,1008.36529541,12
1.54298396958235E+018,14930,1.5429839695821E+018,,3,0,0.3168663681,-0.2327236831,10,-10,10,-10,0,3,0,0.2501263022,-0.3059552908,10,-10,10,-10,0,3,0,0.3176423013,-0.3057285249,10,-10,10,-10,0,3,0,0.1969210953,-0.4153100848,10,-10,10,-10,0,3,2051,24905308760,24904605160,1.835537672,-0.003531243,-0.0818220451,0.3182943165,0.12890625,0.2578125,-0.193359375,0.0466165021,0.0212234855,0.0253425203,-0.0628585741,0,3.6407971382,-0.0042293482,-0.0911263153,-0.0696465746,-0.0966796875,0.064453125,-0.0322265625,-0.0525967292,-0.0510381423,0.0144100673,0.0366280749,0,6.0799379349,0.0002748076,22.3009757996,24903778760,0.3544628918,10.2794246674,-0.1149609387,0.0223705545,-0.0042610578,0.0138484379,36.5,1009.24462891,3,2051,24905307840,24904500640,1.251686573,-0.0005588403,0.0555526353,0.2080920488,0.064453125,0.12890625,-0.1611328125,0.0230619721,0.0003912374,0.0197842959,-0.0201755334,0,1.1673009396,-0.0003169129,-0.069833979,-0.4503647983,-0.322265625,-0.0966796875,0.064453125,-0.0403449796,-0.0324913003,-0.0045178253,0.0370091274,0,6.0774860382,0.0002283114,22.4483394623,24903778720,0.2490820438,10.2315235138,-0.0383203141,-0.0127831735,-0.0010652645,0.0223705545,37.5,1009.49487305,3,2051,24905507920,24904732960,5.5347280502,0.000380212,0.0005039007,0.2537499666,-0.064453125,-0.2900390625,-0.4189453125,0.0574188754,0.0530785397,-0.0075415056,-0.0455370322,0,1.7508423328,-0.0009271731,-0.0070843766,-0.430695504,-0.64453125,-0.193359375,-0.064453125,-0.0315447189,-0.0293084979,0.0032215239,0.0260869749,0,6.1364359856,0.0006080773,22.5465812683,24903778800,0.4790039361,10.3177442551,-0.2874023616,0.0330231972,0.0340884626,-0.044741109,39,1008.83740234,3,2051,24905558760,24904747960,0.6144670844,0.0036440415,0.0107741551,0.2085706741,0.064453125,0.1611328125,-0.12890625,0.0236257054,0.0121313632,0.0131276995,-0.0252590626,0,0.5396689773,-0.0027387582,-0.020977553,-0.4582945704,-0.322265625,-0.064453125,0.322265625,-0.0583034717,-0.0445533618,-0.0103021227,0.0548554845,0,0.0193989035,0.0012798967,22.497461319,24903778760,-0.0095800785,10.3273248672,-0.2203418016,0.0766990408,0.0330231972,-0.0394147858,40,1008.36407471,12
1.54298396971997E+018,14931,1.54298396971977E+018,,3,0,0.3177043498,-0.2314667851,10,-10,10,-10,0,3,0,0.2499513477,-0.3105650246,10,-10,10,-10,0,3,0,0.3221367002,-0.3106266558,10,-10,10,-10,0,3,0,0.1981716007,-0.4162495434,10,-10,10,-10,0,3,2051,25042258560,25041597200,1.835549593,-0.0035250413,-0.0609493889,0.2518786788,0.064453125,0.1611328125,-0.193359375,0.0416061655,0.0187026355,0.0228503309,-0.0415529646,0,3.6407971382,0.0003236417,0.0695643872,-0.1705460399,0,0.0966796875,0.2578125,-0.0334762596,-0.0329250805,0.0107213203,0.0276634656,0,6.0799379349,0.0005800763,22.3009757996,25040279080,0.2778222859,10.3943853378,-0.0191601571,0.0415453129,-0.0223705545,0.0266316123,37,1009.24609375,3,2051,25042257760,25041550800,1.251650691,-0.0029058966,-0.1164784655,0.2223457843,-0.1611328125,0.12890625,-0.193359375,0.0323369838,0.0030090269,0.0264048129,-0.0294138417,0,1.1673488617,-0.0005451773,0.0335027352,-0.2127556056,-0.193359375,-0.12890625,0.0966796875,-0.0535838716,-0.0451207943,-0.0029006284,0.0480214208,0,6.0774621964,-0.0048901294,22.4483394623,25040279040,0.1149609387,10.4997663498,-0.2490820438,0.0266316123,0,-0.0042610578,37.5,1009.4942627,3,2051,25042507800,25041698120,5.5347037315,-0.0044889939,0.099915646,0.3845450282,0.12890625,-0.322265625,-0.38671875,0.0402766243,0.0366939269,-0.0038157171,-0.0328782089,0,1.7508782148,0.0017274793,0.0395647883,-0.1308740526,-0.451171875,-0.064453125,-0.1611328125,-0.0692562088,-0.0659402758,0.0137818325,0.0521584451,0,6.1364359856,0.0017485324,22.5343017578,25040279120,0.172441408,10.1932039261,-0.2011816502,0.0053263223,0.0511326939,-0.0223705545,39,1008.83642578,3,2051,25042558920,25041748120,0.6144670844,-0.0037748539,-0.0449381471,0.1317810863,-0.0322265625,0.0966796875,-0.0966796875,0.0306047872,0.0133083994,0.0184994955,-0.0318078957,0,0.5396569967,-0.0008145319,0.1173521876,-0.180598408,-0.1611328125,0,0.2578125,-0.080554083,-0.0618512928,-0.0137734748,0.075624764,0,0.0193989035,0.0015427137,22.497461319,25040279040,0.0191601571,10.0590820312,-0.3640429974,-0.0458063707,0.011717909,-0.0937432721,40,1008.36157227,12
1.54298396985734E+018,14932,1.54298396985707E+018,,3,0,0.3170962036,-0.2341120988,10,-10,10,-10,0,3,0,0.2492904067,-0.3096471429,10,-10,10,-10,0,3,0,0.3192306757,-0.3080033958,10,-10,10,-10,0,3,0,0.1927302927,-0.4141022265,10,-10,10,-10,0,3,2051,25180308720,25179598320,1.835513711,-0.0028478564,0.031605728,0.3017997742,0.0966796875,0.064453125,-0.2900390625,0.0444760211,0.0196503866,0.0247578174,-0.0444082022,0,3.6408212185,-5.75665108045E-05,-0.0070815864,-0.1896104515,-0.12890625,0.064453125,0.12890625,-0.0399819165,-0.0214073677,0.0090029873,0.01245239,0,6.0799379349,0.0001192104,22.2641353607,25178279040,0.4790039361,10.4135456085,-0.6801855564,-0.0159789659,0.0095873801,-0.0287621394,37,1009.24645996,3,2051,25180157840,25179478480,1.251686573,-0.0037572766,-0.1163987517,0.2223880887,-0.0322265625,0.2578125,-0.064453125,0.0308004525,0.0029695472,0.0250944346,-0.0280639827,0,1.1673009396,0.0011753765,-0.0228819549,-0.3192872107,-0.2900390625,-0.0966796875,0.1611328125,-0.0404937081,-0.0328265689,-0.0041947383,0.0370213091,0,6.0774860382,0.0001017094,22.3869380951,25178279000,0.2969824374,10.2890043259,-0.105380863,-0.0053263223,0.0127831735,0.023435818,37.5,1009.49285889,3,2051,25180457760,25179691760,5.5347280502,0.0010470906,0.1070071161,0.351900667,0.064453125,-0.2900390625,-0.4189453125,0.0427258797,0.0389435478,-0.0040992294,-0.0348443165,0,1.7508423328,7.88374309195E-05,-0.1090441123,-0.366325587,-0.515625,-0.0322265625,-0.064453125,-0.0516700894,-0.0487033539,0.0082038194,0.0404995345,0,6.1364359856,0.0013140313,22.497461319,25178279080,0.2778222859,9.8195800781,0.105380863,0.0202400237,0.0276968759,-0.0330231972,39,1008.83520508,3,2051,25180508840,25179829400,0.6145269871,0.0048244991,0.0207977258,0.2329441905,0.0966796875,0.193359375,-0.12890625,0.0234382637,0.011842344,0.0131478012,-0.0249901451,0,0.5396569967,-0.0051594758,-0.0749269798,-0.3802965879,-0.1611328125,-0.064453125,0.322265625,-0.0690409243,-0.053050831,-0.0117430463,0.0647938773,0,0.019374935,-0.0049570124,22.4483394623,25178279040,0.1437011808,10.0974025726,-0.3448828161,-0.0053263223,-0.0340884626,0.0021305289,40,1008.36138916,12
1.54298397001426E+018,14933,1.54298397001409E+018,,3,0,0.3195204139,-0.2330248952,10,-10,10,-10,0,3,0,0.2464075387,-0.3058487177,10,-10,10,-10,0,3,0,0.3226290941,-0.3128190637,10,-10,10,-10,0,3,0,0.1958784759,-0.4157003462,10,-10,10,-10,0,3,2051,25317308600,25316608664,1.835513711,0.0002243712,-0.1274534166,0.3196041584,0,0.193359375,-0.2900390625,0.0362253562,0.0172226559,0.0189878196,-0.0362104774,0,3.6408331394,0.0049404982,-0.1163519323,-0.4046039283,-0.2255859375,0.2900390625,0.2900390625,-0.0134258345,-0.0130832354,0.0038717436,0.0092114918,0,6.0799379349,0.0007213528,22.2886962891,25314778760,0.2490820438,10.1261434555,0.086220704,0.0287621394,0.0394147858,0.0063915867,37,1009.24859619,3,2051,25317257800,25316553320,1.2517105341,0.0025044282,0.0248328988,0.2978230119,0.064453125,0.2255859375,-0.193359375,0.0258341432,9.30879104999E-05,0.0223496594,-0.0224427469,0,1.1673009396,0.0014617681,-0.1814187169,-0.2255253792,-0.2578125,0.0966796875,0.0966796875,-0.0498354174,-0.0399315059,-0.0059002824,0.0458317883,0,6.0774860382,0.0002159901,22.4237785339,25314778720,0.0287402347,10.4135456085,-0.2969824374,0.0266316123,0.0191747602,-0.0500674285,37.5,1009.49591064,3,2051,25317457800,25316791240,5.5346560478,-0.0091175064,0.0547679588,0.3314448595,0,-0.3544921875,-0.451171875,0.0559260957,0.051968012,-0.0080813169,-0.0534081794,0,1.7508782148,0.0033599173,0.0527530499,-0.1744987369,-0.38671875,-0.2578125,-0.12890625,-0.0739193186,-0.0704577044,0.0150355231,0.0554221794,0,6.1364359856,0.0003617482,22.52202034,25314778800,0.239501968,9.8387403488,-0.2011816502,0.0213052891,0.0170442313,0.0426105782,39,1008.83319092,3,2051,25317508800,25316729680,0.6145150065,0.0027930387,-0.0448750332,0.1318027973,0.064453125,0.193359375,0,0.0332378224,0.0127042262,0.0211802945,-0.0338845216,0,0.5396450162,-0.004740458,0.0404276699,-0.4913040102,-0.193359375,0,0.4833984375,-0.0598241426,-0.0468288809,-0.0088317469,0.0556606278,0,0.0193989035,0.0010553943,22.497461319,25314778760,0.3448828161,10.2315235138,-0.2107617259,-0.0330231972,-0.0159789659,0.0394147858,40,1008.35986328,12
1.54298397013231E+018,14934,1.54298397013203E+018,,3,0,0.314468801,-0.2298952341,10,-10,10,-10,0,3,0,0.2496912181,-0.3087870479,10,-10,10,-10,0,3,0,0.3205038309,-0.3086617589,10,-10,10,-10,0,3,0,0.1990790218,-0.4202485085,10,-10,10,-10,0,3,2051,25474558600,25474499320,1.8355256319,0.00432825,0.031641908,0.3017960787,0.2255859375,0.193359375,-0.1611328125,0.0533855334,0.0245846324,0.028752489,-0.0533371195,0,3.6408090591,-0.0034520205,-0.0178542323,-0.3097063005,-0.2578125,0.064453125,0.1611328125,-0.0194469392,-0.0194958001,0.0075245122,0.0119712874,0,6.0799379349,0.0009496669,22.2886962891,25472279080,0.1532812566,10.0207624435,-0.3544628918,0.0042610578,-0.0553937517,-0.0458063707,37,1009.25146484,3,2051,25474557760,25474457984,1.2516746521,-0.0026227578,-0.0683860034,0.3160224557,-0.12890625,0.1611328125,-0.2900390625,0.0209670719,0.0008507913,0.0177183505,-0.0185691435,0,1.1672888994,0.0006852435,-0.0253778491,-0.2497197241,-0.2900390625,-0.12890625,0.0966796875,-0.0426232964,-0.0357363038,-0.0025483966,0.0382847004,0,6.0774621964,-0.005095046,22.4237785339,25472279040,0.3640429974,10.3464851379,-0.3161425889,0.0127831735,0,-0.035153728,37.5,1009.50140381,3,2051,25474757880,25474683720,5.5347518921,-0.0009723117,0.0810868964,0.3354254663,-0.0322265625,-0.3544921875,-0.451171875,0.049771335,0.0455964431,-0.0054091997,-0.0401872434,0,1.7508542538,0.0030382043,0.0036376275,-0.2845897675,-0.4833984375,-0.193359375,-0.0966796875,-0.0515938438,-0.0488564782,0.0091403434,0.0397161357,0,6.1364359856,0.0018915904,22.5343017578,25472279040,0.4598437548,10.0974025726,-0.2969824374,0.0063915867,0.0149137024,-0.0010652645,39,1008.83190918,3,2051,25474758720,25474693120,0.614503026,-0.0017965216,-0.0349980853,0.1561793685,0.064453125,0.193359375,-0.0322265625,0.0332744382,0.0113179972,0.0220714714,-0.0333894677,0,0.5396689773,0.002614941,0.1587887853,-0.4181804359,-0.1611328125,-0.1611328125,0.38671875,-0.0657675937,-0.0510583743,-0.0103698857,0.0614282601,0,0.019374935,0.001388003,22.4851799011,25472279000,0.2874023616,9.5704984665,-0.3353027403,-0.0021305289,-0.0362189934,0.011717909,40,1008.36364746,12
1.54298397026996E+018,14935,1.5429839702698E+018,,3,0,0.3197907209,-0.2323501706,10,-10,10,-10,0,3,0,0.2478448302,-0.3069601953,10,-10,10,-10,0,3,0,0.3145366907,-0.3058567941,10,-10,10,-10,0,3,0,0.1976785362,-0.4182893038,10,-10,10,-10,0,3,2051,25592358920,25591648040,1.8355016708,-0.0052269818,0.009938674,0.341917634,0.1611328125,0.1611328125,-0.2578125,0.0347732045,0.0147944232,0.0199071169,-0.0347015411,0,3.6407971382,0.0009667325,-0.02156193,-0.2401926219,-0.064453125,0.193359375,0.2578125,-0.0388843976,-0.0395016447,0.012578113,0.0268321428,0,6.0799379349,0.0006191729,22.2886962891,25590778760,0.3640429974,10.241104126,-0.5173242688,-0.0362189934,-0.0319579318,0.0085221156,37,1009.25360107,3,2051,25592207920,25591547280,1.2516986132,0.003447433,-0.0375294499,0.2262990177,-0.064453125,0.12890625,-0.193359375,0.0290380754,0.0028320216,0.02364113,-0.0264731515,0,1.1673249006,0.0040693446,0.0120124631,-0.0941076204,-0.064453125,-0.0322265625,0.064453125,-0.0654366761,-0.0371305794,-0.0065313112,0.0436618924,0,6.0774860382,0.0007903617,22.4237785339,25590778720,0.0383203141,10.5764064789,-0.2778222859,-0.0319579318,-0.0213052891,-0.0053263223,37.5,1009.49865723,3,2051,25592457960,25591678360,5.5347518921,0.0025996973,0.100099735,0.384496212,0.12890625,-0.322265625,-0.38671875,0.0535802543,0.0488443188,-0.0051624943,-0.0519642904,0,1.7508302927,-0.0012542716,-0.0526471697,-0.3254636228,-0.4189453125,-0.0322265625,0,-0.0607932135,-0.0577503406,0.0115316976,0.0462186411,0,6.1364359856,0.0016788288,22.5343017578,25590778760,0.239501968,10.1548833847,-0.0574804693,0,0.0031957934,-0.0990695953,39,1008.83129883,3,2051,25592558760,25591748840,0.614503026,0.0064717638,0.121372655,0.1779212505,0.0966796875,0.0322265625,-0.193359375,0.032898847,0.011380068,0.0217045639,-0.033084631,0,0.5396689773,-0.0008093709,-0.0428549163,-0.5932567716,-0.3544921875,0,0.2255859375,-0.0729825571,-0.0553979203,-0.0134778209,0.0688757449,0,0.0193989035,0.001597181,22.497461319,25590778760,0.3736230731,10.2698440552,-0.172441408,0.0127831735,-0.0106526446,0.0383495204,40,1008.36553955,12
1.54298397040739E+018,14936,1.54298397040711E+018,,3,0,0.3160481155,-0.2288148701,10,-10,10,-10,0,3,0,0.2486428171,-0.3061672151,10,-10,10,-10,0,3,0,0.3125182986,-0.3035191298,10,-10,10,-10,0,3,0,0.197070837,-0.4160253108,10,-10,10,-10,0,3,2051,25730258640,25729593280,1.8355256319,0.000310402,0.0324127227,0.3280972838,0.1611328125,0.12890625,-0.2578125,0.047717452,0.0220078863,0.0256674085,-0.0476752967,0,3.6407730579,-0.0059547811,0.1389442831,-0.1767369956,-0.0322265625,0,0.2578125,-0.0449272878,-0.0442930721,0.0147627387,0.0295303334,0,6.0799379349,0.0004099355,22.2640628815,25728778760,0.172441408,10.528506279,-0.8238867521,-0.0873516873,-0.0830906257,-0.0149137024,37,1009.24822998,3,2051,25730207760,25729544480,1.251650691,-0.0044267187,-0.0136299022,0.2731103301,-0.064453125,0.12890625,-0.2255859375,0.038075909,0.0019807492,0.0319396108,-0.0339203626,0,1.1673249006,0.0030929088,0.0670564845,-0.4255033731,-0.2578125,-0.12890625,0.322265625,-0.0244162828,-0.0215899441,0.0003019879,0.0212879553,0,6.0774860382,0.0003141859,22.3869380951,25728778720,0.2778222859,10.2315235138,-0.1437011808,-0.0575242788,0.0053263223,-0.0245010816,37.5,1009.49645996,3,2051,25730407800,25729699880,5.534763813,0.0024640465,0.0265970696,0.2577811182,-0.0966796875,-0.3544921875,-0.451171875,0.055153098,0.050630901,-0.0062795952,-0.0443513058,0,1.7508063316,-0.0044866824,-0.0971170142,-0.3151170015,-0.515625,-0.0966796875,-0.12890625,-0.0557335317,-0.0527449884,0.0097291935,0.043015793,0,6.1364359856,0.0020616059,22.4851799011,25728778760,0.3353027403,10.3943853378,-0.172441408,0.0138484379,-0.0255663469,-0.044741109,39,1008.83233643,3,2051,25730508880,25729705440,0.6144910455,-0.0020425646,-0.0475802831,0.2464542538,0,0.193359375,-0.1611328125,0.0125398105,0.0077382405,0.0061625633,-0.0139008034,0,0.5396569967,-0.0017939401,-0.0895010978,-0.4702730775,-0.2578125,0.0966796875,0.4189453125,-0.0569652803,-0.042651426,-0.0114391726,0.0540905967,0,0.0193989035,0.0012349436,22.4483394623,25728778720,0.3353027403,10.1548833847,0,-0.0031957934,-0.0149137024,0.011717909,40,1008.36535645,12
1.54298397054513E+018,14937,1.54298397054485E+018,,3,0,0.3180813789,-0.2342435867,10,-10,10,-10,0,3,0,0.2491645068,-0.3087501824,10,-10,10,-10,0,3,0,0.3148353696,-0.3081810772,10,-10,10,-10,0,3,0,0.1956627369,-0.4161001444,10,-10,10,-10,0,3,2051,25867308600,25866603160,1.835537672,0.0055328379,-0.0354932323,0.3432548642,0.0966796875,0.1611328125,-0.2900390625,0.0375475995,0.017111063,0.0203964151,-0.0375074781,0,3.6408090591,-0.0036134718,0.0292632245,-0.063167423,0.0322265625,0.064453125,0.12890625,-0.056127701,-0.054553967,0.0156902466,0.0388637185,0,6.079914093,-0.0057381475,22.3132572174,25865279080,0.0958007872,10.3464851379,-0.4598437548,0.035153728,0.0053263223,0.0617853403,37,1009.2477417,3,2051,25867307880,25866596760,1.251650691,-0.0036640936,-0.1239393726,0.1078940481,-0.2255859375,0,-0.1611328125,0.0454659611,0.0046061357,0.0369213596,-0.0415274948,0,1.1673249006,0.0029312335,0.0855299234,-0.2208278775,-0.193359375,-0.193359375,0.0966796875,-0.0296744779,-0.0267037097,0.0010989476,0.0256047621,0,6.0774860382,0.000462782,22.4360599518,25865279040,0.3448828161,10.4901857376,-0.1916015744,0.0479369015,-0.011717909,-0.0223705545,37.5,1009.49786377,3,2051,25867507880,25866828680,5.5347518921,0.0009207583,0.0075533562,0.2087136954,-0.12890625,-0.322265625,-0.4189453125,0.0736576691,0.0681224465,-0.0097646937,-0.0583577529,0,1.7508063316,-0.0073467633,-0.1089123115,-0.3663644791,-0.451171875,-0.193359375,-0.064453125,-0.0546358079,-0.0519553497,0.0105868811,0.0413684696,0,6.1364359856,0.0003982125,22.5465812683,25865279080,0.3448828161,10.2698440552,-0.3640429974,-0.0053263223,-0.0042610578,0.044741109,39,1008.8326416,3,2051,25867559040,25866748720,0.6144670844,-0.0011023501,-0.1096441895,0.214791134,0,0.2578125,-0.064453125,0.0258606598,0.0098767225,0.0164814368,-0.0263581611,0,0.5396809578,0.0019903914,0.0662240833,-0.5926274657,-0.4189453125,0.12890625,0.451171875,-0.0482255034,-0.0362224951,-0.0095046125,0.0457271077,0,0.0193989035,0.0011073494,22.5097408295,25865279040,0.2490820438,10.135723114,-0.3065625131,0.0532632247,-0.0042610578,0.0500674285,40,1008.36444092,12
